525	american_football.football_coach
1622	media_common.completion_of_unfinished_work
65	media_common.creative_work
632	media_common.dedicated_work
467	media_common.dedicatee
847	media_common.dedication
1274	media_common.dedicator
1831	media_common.finished_work
1058	media_common.literary_genre
1338	media_common.lost_work
186	media_common.media_genre
1381	media_common.media_genre_equivalent_topic
561	media_common.netflix_genre
292	media_common.netflix_title
625	media_common.quotation
1209	media_common.quotation_addressee
545	media_common.quotation_source
829	media_common.quotation_subject
863	media_common.unfinished_work
554	medicine.anatomical_structure
1223	medicine.artery
1480	medicine.biofluid
1259	medicine.bone
646	medicine.brain
791	medicine.cancer_center
802	medicine.cancer_center_constituent
1785	medicine.cancer_center_type
1999	medicine.compound_drug
818	medicine.condition_prevention_factors
1556	medicine.contraindication
1520	medicine.cranial_nerve
1257	medicine.diagnostic_sign
539	medicine.diagnostic_test
1324	medicine.diagnostic_test_signs
379	medicine.disease
376	medicine.disease_cause
823	medicine.disease_stage
483	medicine.drug
1510	medicine.drug_administration_route
1057	medicine.drug_brand
1046	medicine.drug_class
497	medicine.drug_dosage_flavor
1490	medicine.drug_dosage_form
1868	medicine.drug_form_shape
1044	medicine.drug_formulation
1045	medicine.drug_formulation_category
482	medicine.drug_ingredient
1041	medicine.drug_label_section
1642	medicine.drug_legal_status
989	medicine.drug_manufacturer
1238	medicine.drug_mechanism_of_action
1636	medicine.drug_physiologic_effect
788	medicine.drug_pregnancy_category
1773	medicine.drug_regulating_authority
1048	medicine.drug_strength
1047	medicine.drug_therapeutic_equivalence_relationship
1553	medicine.fda_otc_monograph_part
1115	medicine.hormone
559	medicine.hospital
1356	medicine.hospital_ownership
1948	medicine.hospital_ownership_status
375	medicine.icd_9_cm_classification
1128	medicine.infectious_disease
1545	medicine.ligament
1043	medicine.manufactured_drug_form
1439	medicine.medical_device
522	medicine.medical_specialty
411	medicine.medical_treatment
1725	medicine.medical_trial
1645	medicine.medical_trial_design
1772	medicine.medical_trial_health_authority
1488	medicine.medical_trial_phase
1207	medicine.medical_trial_sponsor
1667	medicine.medical_trial_type
1134	medicine.muscle
995	medicine.nerve
322	medicine.notable_person_with_medical_condition
492	medicine.physician
377	medicine.risk_factor
1096	medicine.routed_drug
663	medicine.surgeon
1534	medicine.survival_rate
399	medicine.symptom
1968	medicine.transmission_route
1711	medicine.type_of_infectious_agent
1443	medicine.vaccine
1635	medicine.vaccine_developer
1279	medicine.vector_of_disease
980	medicine.vein
1913	meteorology.beaufort_wind_force
387	meteorology.cloud
1931	meteorology.cloud_classification
711	meteorology.cyclone_affected_area
1775	meteorology.forecast_zone
1652	meteorology.meteorological_service
651	meteorology.tropical_cyclone
510	meteorology.tropical_cyclone_category
1103	meteorology.tropical_cyclone_season
499	metropolitan_transit.transit_agency
503	metropolitan_transit.transit_line
1237	metropolitan_transit.transit_service_type
496	metropolitan_transit.transit_stop
445	metropolitan_transit.transit_system
1538	metropolitan_transit.transit_vehicle
624	military.armed_force
443	military.battle
812	military.casualties
1368	military.casualties_type
811	military.force_strength
283	military.military_combatant
122	military.military_combatant_group
328	military.military_command
855	military.military_commander
335	military.military_conflict
264	military.military_person
738	military.military_post
1339	military.military_post_use
974	military.military_posting
1423	military.military_resource
236	military.military_service
1826	military.military_theater
538	military.military_unit
871	military.military_unit_place_of_origin
1738	military.military_unit_size
263	military.rank
587	military.war
9	music.album
1922	music.album_content_type
1915	music.album_release_type
258	music.arrangement
4	music.artist
652	music.bassist
114	music.composer
6	music.composition
858	music.compositional_form
1361	music.concert
945	music.concert_film
1084	music.concert_performance
1880	music.concert_performance_role
1299	music.concert_set_list
282	music.concert_tour
471	music.conducted_ensemble
845	music.conducting_tenure
389	music.conductor
1071	music.drummer
63	music.engineer
62	music.featured_artist
610	music.festival
260	music.genre
124	music.group_member
32	music.group_membership
463	music.guitar
441	music.guitarist
431	music.instrument
1116	music.live_album
216	music.lyricist
1383	music.media_format
599	music.multipart_release
152	music.music_video
1055	music.music_video_character
1494	music.music_video_choreographer
1031	music.music_video_crewmember
454	music.music_video_director
1616	music.music_video_genre
1475	music.music_video_gig
1811	music.music_video_job
199	music.music_video_performance
212	music.music_video_performer
1532	music.music_video_subject
1295	music.musical_chord
135	music.musical_group
1374	music.musical_instrument_company
906	music.musical_scale
1888	music.musical_tribute_act
1792	music.musician_profession
1185	music.opera_singer
470	music.orchestra
430	music.performance_role
1539	music.performance_venue
202	music.producer
200	music.record_label
2	music.recording
466	music.recording_contribution
66	music.release
442	music.release_component
3	music.release_track
1	music.single
415	music.songwriter
69	music.soundtrack
1611	music.special_music_video_performance_type
1154	music.synthesizer
1973	music.tour_manager
140	music.track_contribution
1373	music.voice
189	music.writer
1602	nytimes.topic
2049	olympics.demonstration_event_athlete_relationship
252	olympics.olympic_athlete
797	olympics.olympic_athlete_affiliation
1210	olympics.olympic_bidding_city
1450	olympics.olympic_city_bid
963	olympics.olympic_demonstration_competition
1916	olympics.olympic_demonstration_medal_honor
800	olympics.olympic_event
582	olympics.olympic_event_competition
1078	olympics.olympic_games
1211	olympics.olympic_host_city
1761	olympics.olympic_mascot
1927	olympics.olympic_medal
1926	olympics.olympic_medal_demonstration
310	olympics.olympic_medal_honor
403	olympics.olympic_participating_country
1200	olympics.olympic_sport
1655	olympics.olympic_torch_relay
365	olympics.olympic_torch_relay_location
1406	olympics.olympic_torchbearer
673	olympics.olympic_venue
417	opera.librettist
1595	opera.libretto
563	opera.opera
1034	opera.opera_character
1033	opera.opera_character_voice
748	opera.opera_company
1077	opera.opera_designer
174	opera.opera_designer_gig
1143	opera.opera_designer_role
982	opera.opera_director
853	opera.opera_genre
809	opera.opera_house
698	opera.opera_producer
193	opera.opera_production
1864	opera.opera_production_staff
1657	opera.opera_production_staff_gig
1833	opera.opera_production_staff_role
1101	opera.opera_production_venue_relationship
1591	opera.opera_recording
1089	opera.opera_role
1322	organization.australian_organization
619	organization.club
1174	organization.club_interest
908	organization.contact_category
145	organization.email_contact
558	organization.endowed_organization
91	organization.leadership
179	organization.membership_organization
1388	organization.non_profit_designation
394	organization.non_profit_organization
303	organization.non_profit_registration
77	organization.organization
233	organization.organization_board_membership
1002	organization.organization_committee
340	organization.organization_committee_membership
909	organization.organization_committee_title
101	organization.organization_founder
380	organization.organization_member
228	organization.organization_membership
772	organization.organization_merger
182	organization.organization_partnership
24	organization.organization_relationship
318	organization.organization_scope
317	organization.organization_sector
771	organization.organization_spin_off
988	organization.organization_type
350	organization.role
603	people.american_indian_group
911	people.appointed_role
487	people.appointee
580	people.appointer
932	people.appointment
1837	people.appointment_nomination
2039	people.appointment_nominee
1402	people.canadian_aboriginal_group
378	people.cause_of_death
476	people.chinese_ethnic_group
18	people.deceased_person
477	people.ethnicity
198	people.family
356	people.family_member
242	people.family_name
1844	people.gender
780	people.group
1106	people.group_membership
903	people.human_measurement
34	people.marriage
1702	people.marriage_union_type
1267	people.measured_body_part
16	people.measured_person
5	people.person
53	people.place_lived
103	people.place_of_interment
408	people.profession
978	people.professional_field
60	people.sibling_relationship
1936	people.wedding_venue
201	periodicals.newspaper_circulation_area
1821	physics.fundamental_interaction
1379	physics.hadron
1891	physics.magnetic_moment
1380	physics.particle
948	physics.particle_antiparticle
1872	physics.particle_family
1592	physics.quark
1471	physics.subatomic_mass
1648	physics.subatomic_particle_composition
1651	physics.subatomic_particle_generation
778	pipeline.delete_task
810	pipeline.merge_task
1486	pipeline.pipeline
762	pipeline.review_flag
757	pipeline.simple_merge_task
758	pipeline.task
2004	pipeline.task_profile
1699	pipeline.task_status
706	pipeline.vote
1967	pipeline.vote_value
873	projects.project
157	projects.project_focus
423	projects.project_participant
874	projects.project_participation
912	projects.project_role
1375	protected_sites.governing_body_of_protected_sites
1087	protected_sites.iucn_category
422	protected_sites.listed_site
1344	protected_sites.natural_or_cultural_preservation_agency
1351	protected_sites.natural_or_cultural_site_designation
163	protected_sites.natural_or_cultural_site_listing
1643	protected_sites.park_system
505	protected_sites.protected_site
1394	protected_sites.site_listing_category
1255	radio.radio_episode_segment
857	radio.radio_program
1240	radio.radio_program_episode
1270	radio.radio_subject
1269	rail.diesel_locomotive_class
933	rail.electric_locomotive_class
1853	rail.electric_system
790	rail.locomotive
1646	rail.locomotive_builder
556	rail.locomotive_class
1720	rail.locomotive_class_operator_relationship
1885	rail.locomotive_owner
1454	rail.locomotive_ownership
1365	rail.rail_gauge
1827	rail.rail_network
502	rail.railway
1464	rail.railway_gauge_relationship
1558	rail.railway_operator
1329	rail.railway_operator_relationship
808	rail.railway_terminus
1658	rail.railway_type
1250	rail.railway_type_relationship
1229	rail.rolling_stock_tenure
1567	rail.steam_locomotive_class
1801	rail.steam_locomotive_fuel_type
526	rail.steam_locomotive_wheel_configuration
1618	religion.adherents
572	religion.belief
1898	religion.congregation
230	religion.deity
306	religion.founding_figure
999	religion.monastery
156	religion.place_of_worship
1506	religion.place_of_worship_historical_use
1166	religion.prayer
960	religion.religion
1444	religion.religious_jurisdiction_class
451	religion.religious_leader
542	religion.religious_leadership_jurisdiction
1653	religion.religious_leadership_jurisdiction_appointment
1634	religion.religious_leadership_role
633	religion.religious_leadership_title
680	religion.religious_order
434	religion.religious_organization
276	religion.religious_organization_leadership
1165	religion.religious_practice
1204	religion.religious_text
1232	religion.type_of_place_of_worship
864	royalty.chivalric_office
1244	royalty.chivalric_order_founder
337	royalty.chivalric_order_member
250	royalty.chivalric_order_membership
1160	royalty.chivalric_order_officer
1564	royalty.chivalric_order_position_tenure
1495	royalty.chivalric_order_relationship
1213	royalty.chivalric_rank
1834	royalty.chivalric_rank_gender_equivalence
1456	royalty.chivalric_rank_precedence
1015	royalty.chivalric_title
1573	royalty.chivalric_title_gender_equivalency
1543	royalty.coronation
273	royalty.kingdom
358	royalty.monarch
357	royalty.noble_person
1578	royalty.noble_rank
1308	royalty.noble_rank_gender_equivalence
440	royalty.noble_title
1190	royalty.noble_title_gender_equivalency
183	royalty.noble_title_tenure
713	royalty.order_of_chivalry
1813	royalty.order_of_chivalry_category
1670	royalty.precedence
783	royalty.royal_line
1110	royalty.system_of_nobility
1649	royalty.system_order_relationship
1307	royalty.system_rank_relationship
901	royalty.system_title_relationship
1669	skiing.lift_tenure
1523	skiing.lift_type
1961	skiing.run_rating
1587	skiing.run_rating_symbol
581	skiing.ski_area
1583	skiing.ski_area_owner
1306	skiing.ski_area_ownership
1191	skiing.ski_lift
1122	skiing.ski_lift_manufacturer
1879	skiing.ski_lodge
1312	skiing.ski_run
1579	skiing.yearly_snowfall
851	soccer.fifa
371	soccer.football_award
1220	soccer.football_disciplinary_action
1959	soccer.football_disciplinary_punishment
57	soccer.football_goal
480	soccer.football_league
248	soccer.football_league_participation
584	soccer.football_league_season
1372	soccer.football_league_system
209	soccer.football_match
1283	soccer.football_pitch
71	soccer.football_player
1246	soccer.football_player_loan
977	soccer.football_player_match_participation
1091	soccer.football_player_stats
192	soccer.football_player_substitution
1348	soccer.football_player_transfer
1447	soccer.football_position
976	soccer.football_referee
398	soccer.football_team
82	soccer.football_team_management_tenure
254	soccer.football_team_manager
1222	soccer.football_team_manager_match_participation
370	soccer.football_world_cup
604	spaceflight.astronaut
689	spaceflight.bipropellant_rocket_engine
1742	spaceflight.mission_destination
878	spaceflight.rocket
690	spaceflight.rocket_engine
1561	spaceflight.rocket_engine_cycle
1714	spaceflight.rocket_engine_designer
1793	spaceflight.rocket_engine_fuel
1713	spaceflight.rocket_engine_manufacturer
1162	spaceflight.rocket_engine_oxidizer
1878	spaceflight.rocket_engine_status
1161	spaceflight.rocket_fuel
1398	spaceflight.rocket_function
936	spaceflight.rocket_launch_site
1521	spaceflight.rocket_manufacturer
889	spaceflight.rocket_stage
1906	spaceflight.rocket_status
354	spaceflight.satellite
899	spaceflight.satellite_manufacturer
1703	spaceflight.satellite_orbit_synchronous
1551	spaceflight.satellite_orbit_type
1756	spaceflight.satellite_type
1692	spaceflight.space_agency
613	spaceflight.space_mission
1668	spaceflight.space_program
1770	spaceflight.space_program_sponsor
353	spaceflight.spacecraft
241	sports.australian_rules_footballer
426	sports.boxer
1899	sports.boxing_stance
1666	sports.boxing_weight_division
1424	sports.coaching_position
246	sports.competitor_competition_relationship
265	sports.competitor_country_relationship
257	sports.cyclist
883	sports.defunct_sports_team
658	sports.drafted_athlete
1051	sports.fight_song
2018	sports.golf_club_access
188	sports.golf_course
712	sports.golf_course_designer
710	sports.golf_facility
686	sports.golfer
1901	sports.handedness
804	sports.mascot
111	sports.multi_event_tournament
15	sports.pro_athlete
50	sports.pro_sports_played
397	sports.professional_sports_team
688	sports.school_sports_team
464	sports.sport
1193	sports.sport_country
1928	sports.sport_medal
628	sports.sports_award
815	sports.sports_award_type
465	sports.sports_award_winner
1253	sports.sports_championship
372	sports.sports_championship_event
1123	sports.sports_equipment
251	sports.sports_facility
1843	sports.sports_gender
171	sports.sports_league
666	sports.sports_league_draft
219	sports.sports_league_draft_pick
141	sports.sports_league_participation
147	sports.sports_league_season
586	sports.sports_official
951	sports.sports_official_tenure
352	sports.sports_position
76	sports.sports_team
682	sports.sports_team_captain
1056	sports.sports_team_captain_tenure
243	sports.sports_team_coach
231	sports.sports_team_coach_tenure
455	sports.sports_team_location
1027	sports.sports_team_owner
44	sports.sports_team_roster
920	sports.sports_team_season_record
1809	sports.team_rivalry
247	sports.team_venue_relationship
952	sports.tournament_event
175	sports.tournament_event_competition
267	sports.tournament_event_competitor
1555	sports.tournament_team
1235	symbols.armorial_grant
544	symbols.coat_of_arms
284	symbols.coat_of_arms_bearer
555	symbols.flag
835	symbols.flag_referent
1063	symbols.flag_use
1855	symbols.heraldic_brisure
1689	symbols.heraldic_charge
1458	symbols.heraldic_charge_color
1685	symbols.heraldic_compartment
2027	symbols.heraldic_coronet
1440	symbols.heraldic_crest
2028	symbols.heraldic_helm
2055	symbols.heraldic_mantling
1911	symbols.heraldic_ordinaire
2060	symbols.heraldic_ordinaire_color
540	symbols.heraldic_supporter
794	symbols.heraldic_tincture
1845	symbols.heraldic_torse
1749	symbols.heraldic_variation_of_the_field
1814	symbols.heraldic_variation_of_the_field_color
1835	symbols.heraldry_granting_body
215	symbols.name_source
309	symbols.namesake
2043	tennis.tennis_grip_style
220	tennis.tennis_match
1875	tennis.tennis_match_type
612	tennis.tennis_player
668	tennis.tennis_tournament
915	tennis.tennis_tournament_champion
955	tennis.tennis_tournament_championship
468	theater.musical_director
432	theater.musical_soundtrack
149	theater.play
105	theater.theater
170	theater.theater_actor
185	theater.theater_character
1066	theater.theater_choreographer
1076	theater.theater_company
89	theater.theater_designer
79	theater.theater_designer_gig
1142	theater.theater_designer_role
245	theater.theater_director
187	theater.theater_genre
173	theater.theater_producer
203	theater.theater_production
197	theater.theater_production_staff
90	theater.theater_production_staff_gig
910	theater.theater_production_staff_role
80	theater.theater_production_venue_relationship
87	theater.theater_role
414	theater.theatrical_composer
413	theater.theatrical_lyricist
787	theater.theatrical_orchestrator
824	time.calendar
1897	time.commemorative_event
1357	time.day_of_week
765	time.day_of_year
1690	time.defunct_time_zone
47	time.event
968	time.geologic_time_period
966	time.geologic_time_period_uncertainty
697	time.holiday
1276	time.holiday_category
1448	time.holiday_period
1311	time.month
439	time.participant
123	time.recurring_event
1094	time.time_zone
734	time_series.unit
674	transportation.bridge
1159	transportation.bridge_type
1468	transportation.highway_system
133	transportation.road
1430	transportation.road_junction
159	transportation.road_orientation
139	transportation.road_starting_point
1098	transportation.transit_system_length
285	travel.accommodation
1241	travel.accommodation_feature
1681	travel.accommodation_price_range
1289	travel.accommodation_type
1387	travel.guidebook
1589	travel.guidebook_series
286	travel.hotel
1085	travel.hotel_brand
1382	travel.hotel_brand_owner
1403	travel.hotel_grade
1384	travel.hotel_grading_authority
1416	travel.hotel_guest_visit
1334	travel.hotel_operator
1358	travel.tour_operator
359	travel.tourist_attraction
444	travel.transport_operator
41	travel.transport_terminus
834	travel.transportation
235	travel.transportation_mode
194	travel.travel_destination
848	travel.travel_destination_monthly_climate
801	tv.multipart_tv_episode
1526	tv.non_character_role
108	tv.regular_tv_appearance
1333	tv.sequence_of_tv_episode_segments
1609	tv.special_tv_performance_type
650	tv.the_colbert_report_episode
168	tv.tv_actor
142	tv.tv_character
992	tv.tv_crew_gig
1147	tv.tv_crew_role
577	tv.tv_crewmember
323	tv.tv_director
957	tv.tv_episode_segment
1243	tv.tv_episode_song_relationship
905	tv.tv_genre
172	tv.tv_guest_personal_appearance
132	tv.tv_guest_role
1037	tv.tv_location
279	tv.tv_network
162	tv.tv_network_duration
144	tv.tv_personality
112	tv.tv_producer
304	tv.tv_producer_episode_credit
33	tv.tv_producer_term
2019	tv.tv_producer_type
184	tv.tv_program
191	tv.tv_program_creator
213	tv.tv_program_guest
792	tv.tv_program_writer_relationship
1733	tv.tv_rating
1828	tv.tv_rating_system
148	tv.tv_regular_personal_appearance
1903	tv.tv_segment_guest_appearance
118	tv.tv_segment_performance
1428	tv.tv_segment_personal_appearance
1893	tv.tv_segment_song_relationship
31	tv.tv_series_episode
137	tv.tv_series_season
991	tv.tv_song
1514	tv.tv_song_performer
429	tv.tv_soundtrack
590	tv.tv_subject
662	tv.tv_theme_song
214	tv.tv_writer
943	tv.video
1796	tv.video_host
1910	tv.video_type
52	type.attribution
268	type.content
478	type.content_import
2065	type.datetime
28	type.domain
1247	type.enumeration
1395	type.extension
732	type.lang
882	type.media_type
29	type.namespace
37	type.permission
151	type.property
1823	type.text
969	type.text_encoding
277	type.type
735	type.unit
30	type.user
11	type.usergroup
1366	venture_capital.investment_round
596	venture_capital.venture_funded_company
595	venture_capital.venture_investment
204	venture_capital.venture_investor
1804	visual_art.art_acquisition_method
336	visual_art.art_owner
916	visual_art.art_period_movement
567	visual_art.art_series
448	visual_art.art_subject
266	visual_art.artwork
754	visual_art.artwork_location_relationship
755	visual_art.artwork_owner_relationship
569	visual_art.color
1409	visual_art.visual_art_form
1360	visual_art.visual_art_genre
374	visual_art.visual_art_medium
373	visual_art.visual_art_support
355	visual_art.visual_artist
2042	wikipedia.topic
520	wine.appellation
1976	wine.fruit_source
692	wine.grape_variety
719	wine.grape_variety_composition
763	wine.vineyard
720	wine.wine
1484	wine.wine_color
721	wine.wine_producer
774	wine.wine_region
1625	wine.wine_sub_region
1848	wine.wine_type
1029	zoos.animal_captivity
671	zoos.zoo
1032	zoos.zoo_animal
1947	zoos.zoo_category
1030	zoos.zoo_exhibit
